ID,ADDITIONAL_DESCRIPTION,GA_ATTRIBUTES
5855826,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855831,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855836,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855841,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855846,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855851,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855855,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855860,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855865,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855870,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855875,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855880,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855885,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855890,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855895,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855900,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855905,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855910,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855915,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855920,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855925,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855930,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855935,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855940,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855945,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855950,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855955,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855960,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855965,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855970,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855975,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855980,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855985,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855990,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5855995,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856000,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856005,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856010,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856015,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856020,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856029,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856035,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857642,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857647,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857652,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857657,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857662,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857667,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857672,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857677,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857682,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857687,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857692,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857697,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857702,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857707,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857712,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857717,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857722,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857727,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857732,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857737,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857742,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857747,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857752,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857757,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857762,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857767,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857772,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857777,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857782,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857787,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857792,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857797,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857802,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857807,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857812,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857817,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857822,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857827,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857832,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857837,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857842,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857847,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857852,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857857,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857862,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857867,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857872,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857877,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857882,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
